x,y
8.338052749633789062e+00,-8.487416505813598633e-01
7.790109634399414062e+00,-3.356786072254180908e-01
8.066586494445800781e+00,-4.036421775817871094e-01
8.206248283386230469e+00,-4.120378494262695312e+00
7.381389617919921875e+00,-3.900255560874938965e-01
7.411270141601562500e+00,-3.160109221935272217e-01
6.064213275909423828e+00,-1.482791423797607422e+00
8.033802032470703125e+00,-3.987688720226287842e-01
8.169766426086425781e+00,-1.019658207893371582e+00
8.969512939453125000e+00,-1.979923486709594727e+00
8.978159904479980469e+00,-1.968497633934020996e+00
9.047188758850097656e+00,-1.928605794906616211e+00
8.947973251342773438e+00,-1.981487393379211426e+00
8.973370552062988281e+00,-2.015447854995727539e+00
8.993651390075683594e+00,-1.967225790023803711e+00
8.907419204711914062e+00,-1.892605543136596680e+00
8.919292449951171875e+00,-1.942060112953186035e+00
8.906311988830566406e+00,-1.920724630355834961e+00
8.938599586486816406e+00,-1.918091416358947754e+00
8.915639877319335938e+00,-1.892832636833190918e+00
8.954191207885742188e+00,-2.037216663360595703e+00
8.987351417541503906e+00,-1.980648994445800781e+00
8.910101890563964844e+00,-1.933103084564208984e+00
8.226686477661132812e+00,4.402070641517639160e-01
8.234764099121093750e+00,5.068164467811584473e-01
1.019801330566406250e+01,6.751212477684020996e-01
1.014918994903564453e+01,6.683924198150634766e-01
1.021764564514160156e+01,7.181884050369262695e-01
8.575278282165527344e+00,5.583768486976623535e-01
6.943370819091796875e+00,-1.318112969398498535e+00
8.800204277038574219e+00,4.188063144683837891e-01
8.804157257080078125e+00,3.690980672836303711e-01
8.796294212341308594e+00,2.907340526580810547e-01
8.778374671936035156e+00,3.130598962306976318e-01
-9.909785985946655273e-01,1.138731575012207031e+01
-9.990988969802856445e-01,1.139509963989257812e+01
9.094473838806152344e+00,-6.494749188423156738e-01
6.222653865814208984e+00,-8.261175155639648438e-01
6.343688488006591797e+00,-1.015397071838378906e+00
6.247518539428710938e+00,-8.375121355056762695e-01
5.683070182800292969e+00,-1.975639224052429199e+00
6.311638355255126953e+00,-7.411231994628906250e-01
6.731880664825439453e+00,-3.282659351825714111e-01
1.000503540039062500e+01,-2.134163856506347656e+00
1.002246379852294922e+01,-2.150442123413085938e+00
9.963840484619140625e+00,-2.231623888015747070e+00
1.005105590820312500e+01,-2.115947008132934570e+00
9.982186317443847656e+00,-2.213969945907592773e+00
9.954873085021972656e+00,8.655335307121276855e-01
1.002366828918457031e+01,8.933925032615661621e-01
9.964454650878906250e+00,9.734124541282653809e-01
9.870203018188476562e+00,6.492868065834045410e-01
9.491155624389648438e+00,4.107183933258056641e+00
9.902519226074218750e+00,5.657125115394592285e-01
9.938146591186523438e+00,7.189140319824218750e-01
-1.016992568969726562e+00,1.141116809844970703e+01
-7.951148152351379395e-01,1.119202041625976562e+01
-9.841290712356567383e-01,1.138012695312500000e+01
-9.089131355285644531e-01,1.130559825897216797e+01
-8.771513104438781738e-01,1.127402496337890625e+01
-8.205412626266479492e-01,1.121729850769042969e+01
-8.915116786956787109e-01,1.128822517395019531e+01
-8.147877454757690430e-01,1.121145343780517578e+01
-8.808156251907348633e-01,1.127758598327636719e+01
-7.456242442131042480e-01,1.114243602752685547e+01
-8.340895771980285645e-01,1.123091220855712891e+01
-8.099685907363891602e-01,1.120661163330078125e+01
-8.182646632194519043e-01,1.121486186981201172e+01
-9.550791978836059570e-01,1.135144424438476562e+01
-9.170144796371459961e-01,1.131345558166503906e+01
-9.927479028701782227e-01,1.139137363433837891e+01
-9.136562943458557129e-01,1.131160163879394531e+01
-9.920337796211242676e-01,1.138838577270507812e+01
-8.110826611518859863e-01,1.120765686035156250e+01
-9.031386971473693848e-01,1.129971599578857422e+01
-8.018280267715454102e-01,1.119883155822753906e+01
-8.119180798530578613e-01,1.120889377593994141e+01
-8.075403571128845215e-01,1.120436477661132812e+01
-7.834529876708984375e-01,1.118029212951660156e+01
-9.203217029571533203e-01,1.131712245941162109e+01
-8.597168326377868652e-01,1.125650119781494141e+01
-8.249562978744506836e-01,1.122170639038085938e+01
-9.231727123260498047e-01,1.131954193115234375e+01
-9.052001833915710449e-01,1.130175685882568359e+01
-9.699444770812988281e-01,1.136625576019287109e+01
8.763702392578125000e+00,-1.439445853233337402e+00
8.784886360168457031e+00,-1.470171093940734863e+00
8.728700637817382812e+00,-1.435358881950378418e+00
6.544333457946777344e+00,-5.075134634971618652e-01
6.835462570190429688e+00,-4.732972979545593262e-01
7.469508647918701172e+00,-9.039490222930908203e-01
8.584083557128906250e+00,-1.000804543495178223e+00
8.755983352661132812e+00,-1.155756592750549316e+00
7.199556827545166016e+00,-4.900847971439361572e-01
6.972556114196777344e+00,-5.335267186164855957e-01
6.427121639251708984e+00,-7.308996319770812988e-01
6.447531700134277344e+00,-6.496208906173706055e-01
6.778697967529296875e+00,-3.665957152843475342e-01
6.279143333435058594e+00,-6.358882188796997070e-01
9.064821243286132812e+00,-1.557556748390197754e+00
9.211995124816894531e+00,-1.736007571220397949e+00
9.185469627380371094e+00,-1.720103025436401367e+00
6.706031322479248047e+00,3.207396715879440308e-02
6.223961830139160156e+00,-8.243783116340637207e-01
